,height,v,ori,start_x,ball_d,g,unit,s_expect,pix_w,pix_h,scale,h0,id,rt,s,points,name,sex,age,exp_num,distance,est,g_inv,date
69,1.6,2.4,left,1.7,0.05715,9.8,m,1.3714285714285712,3200,1800,800.0,-600.0,69,1.430164599994896,-1.9475,0.4239285714285712,pxf,male,23,1,50,1.9475,4.859790291031753,20/10/17
70,1.2,2.4,left,1.7,0.05715,9.8,m,1.1876919823329442,3200,1800,800.0,-600.0,70,1.5387849999824539,-1.97875,0.20894198233294414,pxf,male,23,1,50,1.97875,3.5306272544394424,20/10/17
71,0.8,2.4,left,2.0,0.05715,9.8,m,0.9697464427701222,3200,1800,800.0,-600.0,71,1.23136269999668,-1.62375,0.3459964427701222,pxf,male,23,1,50,1.62375,3.495458400226146,20/10/17
72,0.8,2.4,right,2.0,0.05715,9.8,m,0.9697464427701222,3200,1800,800.0,-600.0,72,1.532003000000259,1.655,0.3147464427701222,pxf,male,23,1,50,1.655,3.364700942853752,20/10/17
73,1.6,1.0,right,2.0,0.05715,9.8,m,0.5714285714285714,3200,1800,800.0,-600.0,73,1.380043300014222,0.23125,0.6598214285714286,pxf,male,23,1,50,0.23125,59.83929875821767,20/10/17
74,0.8,1.0,right,1.7,0.05715,9.8,m,0.40406101782088427,3200,1800,800.0,-600.0,74,1.3224065999966115,0.30875,0.9046889821791158,pxf,male,23,1,50,0.30875,16.784408857709515,20/10/17
75,0.4,1.0,right,2.0,0.05715,9.8,m,0.2857142857142857,3200,1800,800.0,-600.0,75,1.5542977000004612,0.1975,0.9117857142857143,pxf,male,23,1,50,0.1975,20.50953372856914,20/10/17
76,0.8,2.4,left,1.7,0.05715,9.8,m,0.9697464427701222,3200,1800,800.0,-600.0,76,1.9091513000021223,-1.42875,0.5409964427701223,pxf,male,23,1,50,1.42875,4.514711251644725,20/10/17
77,1.2,1.7,right,2.0,0.05715,9.8,m,0.8412818208191688,3200,1800,800.0,-600.0,77,1.4520188000169583,0.97125,0.8700318208191689,pxf,male,23,1,50,0.97125,7.352702951158549,20/10/17
78,1.2,2.4,left,2.0,0.05715,9.8,m,1.1876919823329442,3200,1800,800.0,-600.0,78,2.7973841999773867,-1.71625,0.4714419823329441,pxf,male,23,1,50,1.71625,4.69323849985863,20/10/17
79,1.2,2.4,right,1.7,0.05715,9.8,m,1.1876919823329442,3200,1800,800.0,-600.0,79,3.7919036999810487,1.6225,0.5651919823329441,pxf,male,23,1,50,1.6225,5.25126958388038,20/10/17
80,0.8,1.7,left,1.7,0.05715,9.8,m,0.6869037302955032,3200,1800,800.0,-600.0,80,1.229426300007617,-0.61,0.9230962697044968,pxf,male,23,1,50,0.61,12.426766998118785,20/10/17
81,1.2,1.0,right,2.0,0.05715,9.8,m,0.49487165930539345,3200,1800,800.0,-600.0,81,0.8035503000137396,0.4875,0.9926283406946066,pxf,male,23,1,50,0.4875,10.09861932938856,20/10/17
82,1.6,2.4,right,2.0,0.05715,9.8,m,1.3714285714285712,3200,1800,800.0,-600.0,82,1.6058622999989893,1.6175,0.7539285714285713,pxf,male,23,1,50,1.6175,7.045046809791477,20/10/17
83,1.2,1.0,left,2.0,0.05715,9.8,m,0.49487165930539345,3200,1800,800.0,-600.0,83,1.3425632000144105,-0.41875,0.9238783406946065,pxf,male,23,1,50,0.41875,13.686789930942302,20/10/17
84,1.6,2.4,left,1.7,0.05715,9.8,m,1.3714285714285712,3200,1800,800.0,-600.0,84,3.0679686999937985,-1.44125,0.9301785714285713,pxf,male,23,1,50,1.44125,8.873476860770461,20/10/17
85,1.6,1.0,left,2.0,0.05715,9.8,m,0.5714285714285714,3200,1800,800.0,-600.0,85,1.4160213000141084,-0.4,0.8285714285714286,pxf,male,23,1,50,0.4,19.999999999999996,20/10/17
86,0.4,2.4,left,1.7,0.05715,9.8,m,0.6857142857142856,3200,1800,800.0,-600.0,86,4.113091500010341,-1.3925,0.29321428571428554,pxf,male,23,1,50,1.3925,2.376413783767232,20/10/17
87,1.2,1.7,right,1.7,0.05715,9.8,m,0.8412818208191688,3200,1800,800.0,-600.0,87,3.283307700010482,0.8625,0.9787818208191688,pxf,male,23,1,50,0.8625,9.323755513547571,20/10/17
88,0.8,2.4,right,1.7,0.05715,9.8,m,0.9697464427701222,3200,1800,800.0,-600.0,88,3.3637228999868967,1.45125,0.5184964427701223,pxf,male,23,1,50,1.45125,4.375805406993437,20/10/17
89,0.4,2.4,right,1.7,0.05715,9.8,m,0.6857142857142856,3200,1800,800.0,-600.0,89,1.4859401999856345,1.41875,0.26696428571428565,pxf,male,23,1,50,1.41875,2.289289526286169,20/10/17
90,0.4,1.7,left,2.0,0.05715,9.8,m,0.48571428571428565,3200,1800,800.0,-600.0,90,1.4498469000100158,-0.71125,0.7744642857142856,pxf,male,23,1,50,0.71125,4.5702848706298775,20/10/17
91,0.4,1.0,left,2.0,0.05715,9.8,m,0.2857142857142857,3200,1800,800.0,-600.0,91,1.3576567999843974,-0.41625,0.8694642857142857,pxf,male,23,1,50,0.41625,4.6172298424550675,20/10/17
92,0.4,2.4,left,1.7,0.05715,9.8,m,0.6857142857142856,3200,1800,800.0,-600.0,92,1.2941703999822494,-0.91125,0.7744642857142856,pxf,male,23,1,50,0.91125,5.549289573066436,20/10/17
93,1.2,1.7,left,1.7,0.05715,9.8,m,0.8412818208191688,3200,1800,800.0,-600.0,93,1.3330143000057433,-0.91125,0.9300318208191688,pxf,male,23,1,50,0.91125,8.352836909459374,20/10/17
94,0.4,2.4,left,2.0,0.05715,9.8,m,0.6857142857142856,3200,1800,800.0,-600.0,94,1.5179215999960434,-1.43,0.25571428571428567,pxf,male,23,1,50,1.43,2.253410924739596,20/10/17
95,1.2,1.7,left,2.0,0.05715,9.8,m,0.8412818208191688,3200,1800,800.0,-600.0,95,1.0159923000028357,-1.43,0.41128182081916886,pxf,male,23,1,50,1.43,3.391852902342413,20/10/17
